sourcevertex,targetvertex,weight,sourcelon,sourcelat,targetlon,targetlat
264852_199234,265204_199297,6.6821017,-3.9559677,51.675564,-3.9509044,51.676216
264852_199234,264822_199232,0.56035256,-3.9559677,51.675564,-3.9564004,51.67554
265201_199315,264859_199249,6.513586,-3.9509547,51.676376,-3.9558723,51.6757
265201_199315,264898_199326,5.929932,-3.9509547,51.676376,-3.9553382,51.676403
265201_199315,265360_199367,3.1261187,-3.9509547,51.676376,-3.948673,51.676884
264859_199249,265201_199315,6.513586,-3.9558723,51.6757,-3.9509547,51.676376
264859_199249,264830_199247,0.54171145,-3.9558723,51.6757,-3.9562905,51.67568
264854_199326,264479_199232,7.327085,-3.9559743,51.67639,-3.9613578,51.675457
264898_199326,265201_199315,5.929932,-3.9553382,51.676403,-3.9509547,51.676376
267788_199435,267420_199554,7.2100186,-3.9136078,51.67807,-3.9189723,51.679054
267788_199435,267808_199428,0.39910674,-3.9136078,51.67807,-3.913312,51.678013
267793_199448,267445_199563,6.832163,-3.9135406,51.67819,-3.9186144,51.67914
267793_199448,267812_199441,0.38083842,-3.9135406,51.67819,-3.9132578,51.678135
267821_199505,267445_199563,7.2225084,-3.9131575,51.678707,-3.9186144,51.67914
267892_199415,268189_199318,5.8251686,-3.912097,51.677914,-3.9077673,51.677113
267892_199415,267812_199441,1.5643642,-3.912097,51.677914,-3.9132578,51.678135
269707_198131,269335_198527,10.265488,-3.8853824,51.6668,-3.8909004,51.67028
269707_198131,269956_197960,5.6419263,-3.8853824,51.6668,-3.8817205,51.66532
269713_198143,269349_198532,10.063231,-3.8853002,51.666912,-3.890702,51.670326
269713_198143,269972_197972,5.796834,-3.8853002,51.666912,-3.8814936,51.665432
277412_189584,277313_189711,3.0045784,-3.7710357,51.591724,-3.7725084,51.592846
277412_189584,277435_189543,0.8770655,-3.7710357,51.591724,-3.7706895,51.591362
277426_189584,277313_189711,3.1917353,-3.7708337,51.59173,-3.7725084,51.592846
277478_189410,277521_189317,1.8972949,-3.7700226,51.590176,-3.7693677,51.589355
277478_189410,277411_189538,2.7081842,-3.7700226,51.590176,-3.771034,51.591312
277478_189410,277425_189538,2.583848,-3.7700226,51.590176,-3.770832,51.591316
277521_189317,277478_189410,1.8972949,-3.7693677,51.589355,-3.7700226,51.590176
277521_189317,277556_189256,1.3233342,-3.7693677,51.589355,-3.7688434,51.58881
277492_189416,277526_189333,1.6741605,-3.7698226,51.590233,-3.7692897,51.589497
277492_189416,277435_189543,2.5950327,-3.7698226,51.590233,-3.7706895,51.591362
277492_189416,277442_189553,2.734841,-3.7698226,51.590233,-3.770592,51.591454
277526_189333,277492_189416,1.6741605,-3.7692897,51.589497,-3.7698226,51.590233
277526_189333,277560_189271,1.2739353,-3.7692897,51.589497,-3.768791,51.588943
274886_192291,275350_191174,23.266748,-3.8084474,51.615498,-3.8013518,51.60556
276381_190359,276179_190452,4.2630415,-3.7861843,51.598465,-3.789132,51.599255
276381_190359,276397_190352,0.33367634,-3.7861843,51.598465,-3.7859414,51.59841
272974_194069,273167_193984,3.968698,-3.836693,51.631046,-3.8338752,51.630325
272974_194069,272949_194089,0.58961916,-3.836693,51.631046,-3.8370535,51.63122
273689_193852,273442_193924,4.822462,-3.82629,51.629257,-3.8298826,51.62985
273689_193852,273848_193718,3.9025218,-3.82629,51.629257,-3.8239458,51.62809
273695_193864,273443_193936,4.917159,-3.8262076,51.629368,-3.8298724,51.629955
273695_193864,273860_193728,4.01847,-3.8262076,51.629368,-3.823776,51.62818
270221_197575,270320_197445,3.0884635,-3.8777478,51.661922,-3.876269,51.660778
270237_197573,270320_197445,2.848552,-3.877516,51.66191,-3.876269,51.660778
270237_197573,270187_197664,1.9355092,-3.877516,51.66191,-3.8782723,51.662716
272070_196074,272062_196251,3.3250196,-3.8504806,51.64886,-3.8506608,51.650448
272062_196251,272070_196074,3.3250196,-3.8506608,51.650448,-3.8504806,51.64886
272062_196251,272045_196419,3.155758,-3.8506608,51.650448,-3.850968,51.651955
272076_196262,272101_196118,2.7244022,-3.8504627,51.65055,-3.8500488,51.64926
272076_196262,272045_196419,2.985378,-3.8504627,51.65055,-3.850968,51.651955
272101_196118,272076_196262,2.7244022,-3.8500488,51.64926,-3.8504627,51.65055
272101_196118,272136_195998,2.333684,-3.8500488,51.64926,-3.8494992,51.64819
272155_196131,272105_196288,3.1428957,-3.8492734,51.64939,-3.850053,51.65079
272113_196124,272087_196272,2.80139,-3.8498776,51.64932,-3.8503075,51.650642
272113_196124,272149_195998,2.445717,-3.8498776,51.64932,-3.8493114,51.648193
268186_199300,267886_199402,5.9183745,-3.9077902,51.67696,-3.9121788,51.677795
268186_199300,268358_199244,3.3654706,-3.9077902,51.67696,-3.9052896,51.676495
268186_199300,267857_199342,6.3448834,-3.9077902,51.67696,-3.9125752,51.67725
267886_199402,268186_199300,5.9183745,-3.9121788,51.677795,-3.9077902,51.67696
267886_199402,267808_199428,1.5283867,-3.9121788,51.677795,-3.913312,51.678013
267808_199428,267886_199402,1.5283867,-3.913312,51.678013,-3.9121788,51.677795
267808_199428,267788_199435,0.39910674,-3.913312,51.678013,-3.9136078,51.67807
277411_189538,277478_189410,2.7081842,-3.771034,51.591312,-3.7700226,51.590176
277425_189538,277478_189410,2.583848,-3.770832,51.591316,-3.7700226,51.590176
277425_189538,277402_189579,0.8763198,-3.770832,51.591316,-3.7711782,51.59168
277435_189543,277492_189416,2.5950327,-3.7706895,51.591362,-3.7698226,51.590233
277435_189543,277412_189584,0.8770655,-3.7706895,51.591362,-3.7710357,51.591724
277442_189553,277492_189416,2.734841,-3.770592,51.591454,-3.7698226,51.590233
277558_189254,277608_189180,1.6646534,-3.7688138,51.58879,-3.7680666,51.58814
277558_189254,277556_189256,0.052568004,-3.7688138,51.58879,-3.7688434,51.58881
277560_189271,277613_189194,1.7451832,-3.768791,51.588943,-3.7679994,51.588264
277560_189271,277560_189271,0.041569736,-3.768791,51.588943,-3.768791,51.588943
277560_189271,277560_189271,0.041569736,-3.768791,51.588943,-3.768791,51.588943
277560_189271,277526_189333,1.2739353,-3.768791,51.588943,-3.7692897,51.589497
270256_197572,270202_197664,1.98845,-3.8772411,51.661903,-3.8780556,51.66272
270256_197572,270295_197508,1.3973396,-3.8772411,51.661903,-3.8766537,51.66134
270205_197664,270272_197572,2.1994677,-3.8780122,51.66272,-3.8770099,51.661907
270272_197572,270205_197664,2.1994677,-3.8770099,51.661907,-3.8780122,51.66272
270272_197572,270295_197508,1.2675973,-3.8770099,51.661907,-3.8766537,51.66134
267812_199441,267892_199415,1.5643642,-3.9132578,51.678135,-3.912097,51.677914
267812_199441,267793_199448,0.38083842,-3.9132578,51.678135,-3.9135406,51.67819
276304_190422,276248_190426,1.0465134,-3.7873178,51.599014,-3.7881272,51.599037
277402_189579,277425_189538,0.8763198,-3.7711782,51.59168,-3.770832,51.591316
277402_189579,277242_189791,4.963762,-3.7711782,51.59168,-3.7735605,51.593555
277556_189256,277558_189254,0.052568004,-3.7688434,51.58881,-3.7688138,51.58879
277556_189256,277521_189317,1.3233342,-3.7688434,51.58881,-3.7693677,51.589355
268358_199244,268186_199300,3.3654706,-3.9052896,51.676495,-3.9077902,51.67696
268358_199244,268410_199228,1.0129594,-3.9052896,51.676495,-3.904534,51.67636
328339_187839,328311_187564,6.524398,-3.0356886,51.584827,-3.0360365,51.58235
328311_187564,328339_187839,6.524398,-3.0360365,51.58235,-3.0356886,51.584827
328311_187564,328320_187679,2.155661,-3.0360365,51.58235,-3.0359302,51.58339
328311_187564,328389_187331,4.6422024,-3.0360365,51.58235,-3.0348632,51.58027
328437_187834,328535_188118,7.277686,-3.0342734,51.584797,-3.032917,51.58736
328535_188118,328437_187834,7.277686,-3.032917,51.58736,-3.0342734,51.584797
328535_188118,328458_187960,3.2765524,-3.032917,51.58736,-3.033996,51.58593
328535_188118,329464_188991,24.74033,-3.032917,51.58736,-3.019686,51.595325
328535_188118,329464_188991,24.74033,-3.032917,51.58736,-3.019686,51.595325
328320_187679,328311_187564,2.155661,-3.0359302,51.58339,-3.0360365,51.58235
328320_187679,328359_187803,5.7136946,-3.0359302,51.58339,-3.0353925,51.584507
328320_187679,328361_187801,2.4045203,-3.0359302,51.58339,-3.0353634,51.58449
328359_187803,328320_187679,5.7136946,-3.0353925,51.584507,-3.0359302,51.58339
328458_187960,328535_188118,3.2765524,-3.033996,51.58593,-3.032917,51.58736
328458_187960,328416_187869,6.559816,-3.033996,51.58593,-3.0345836,51.58511
328458_187960,328414_187870,1.8674691,-3.033996,51.58593,-3.0346127,51.585117
328416_187869,328458_187960,6.559816,-3.0345836,51.58511,-3.033996,51.58593
328361_187801,328320_187679,2.4045203,-3.0353634,51.58449,-3.0359302,51.58339
328361_187801,328395_187874,1.5009843,-3.0353634,51.58449,-3.0348876,51.58515
328395_187874,328361_187801,1.5009843,-3.0348876,51.58515,-3.0353634,51.58449
328395_187874,329456_189007,30.183168,-3.0348876,51.58515,-3.0198047,51.59547
328395_187874,329456_189007,30.183168,-3.0348876,51.58515,-3.0198047,51.59547
328414_187870,328380_187797,1.5013571,-3.0346127,51.585117,-3.0350883,51.584457
328414_187870,328458_187960,1.8674691,-3.0346127,51.585117,-3.033996,51.58593
328380_187797,328414_187870,1.5013571,-3.0350883,51.584457,-3.0346127,51.585117
328380_187797,328402_187339,8.930037,-3.0350883,51.584457,-3.0346773,51.58034
268363_199257,268189_199318,3.4372392,-3.9052253,51.676613,-3.9077673,51.677113
268363_199257,268414_199241,1.0056893,-3.9052253,51.676613,-3.904478,51.676476
277242_189791,277087_190146,7.2348113,-3.7735605,51.593555,-3.7759218,51.596706
277242_189791,277396_189570,5.040936,-3.7735605,51.593555,-3.7712617,51.591595
277242_189791,277402_189579,4.963762,-3.7735605,51.593555,-3.7711782,51.59168
277396_189570,277242_189791,5.040936,-3.7712617,51.591595,-3.7735605,51.593555
272928_194109,272847_194201,8.172088,-3.837368,51.6314,-3.838575,51.632202
272928_194109,272847_194201,2.286708,-3.837368,51.6314,-3.838575,51.632202
272928_194109,272940_194098,0.30757874,-3.837368,51.6314,-3.83719,51.6313
272928_194109,272924_194091,0.34877566,-3.837368,51.6314,-3.8374212,51.631237
272991_194353,272990_194409,1.0500553,-3.8365507,51.633602,-3.836574,51.63411
272949_194089,272974_194069,0.58961916,-3.8370535,51.63122,-3.836693,51.631046
272949_194089,272940_194098,0.24326684,-3.8370535,51.63122,-3.83719,51.6313
273009_194358,272999_194387,0.58123064,-3.8362925,51.63365,-3.8364449,51.633915
272940_194098,272928_194109,0.30757874,-3.83719,51.6313,-3.837368,51.6314
272940_194098,272949_194089,0.24326684,-3.83719,51.6313,-3.8370535,51.63122
275793_190728,274905_192293,33.979065,-3.7947986,51.601658,-3.808174,51.61552
275793_190728,275350_191174,11.95456,-3.7947986,51.601658,-3.8013518,51.60556
275793_190728,276248_190426,10.186449,-3.7947986,51.601658,-3.7881272,51.599037
274905_192293,275793_190728,33.979065,-3.808174,51.61552,-3.7947986,51.601658
275586_190848,276179_190452,13.284979,-3.797816,51.60269,-3.789132,51.599255
275586_190848,275344_191151,7.3123584,-3.797816,51.60269,-3.8014302,51.605354
275586_190848,275344_191151,7.8266673,-3.797816,51.60269,-3.8014302,51.605354
276397_190352,276381_190359,0.33367634,-3.7859414,51.59841,-3.7861843,51.598465
272924_194091,272779_194844,15.010589,-3.8374212,51.631237,-3.8397908,51.637966
272924_194091,272936_194081,0.29192019,-3.8374212,51.631237,-3.837241,51.63115
272924_194091,272814_193668,8.158667,-3.8374212,51.631237,-3.838852,51.627407
272924_194091,272928_194109,0.34877566,-3.8374212,51.631237,-3.837368,51.6314
272779_194844,272924_194091,15.010589,-3.8397908,51.637966,-3.8374212,51.631237
272779_194844,272673_195100,5.2029276,-3.8397908,51.637966,-3.841415,51.640244
272779_194844,272673_195100,5.2215686,-3.8397908,51.637966,-3.841415,51.640244
272779_194844,272795_194825,0.46323225,-3.8397908,51.637966,-3.8395483,51.637802
272968_194056,272946_194072,0.5143089,-3.8367748,51.630928,-3.8370967,51.631073
272968_194056,273163_193969,4.0151143,-3.8367748,51.630928,-3.8339276,51.63019
272946_194072,272968_194056,0.5143089,-3.8370967,51.631073,-3.8367748,51.630928
272946_194072,272936_194081,0.24401248,-3.8370967,51.631073,-3.837241,51.63115
272936_194081,272946_194072,0.24401248,-3.837241,51.63115,-3.8370967,51.631073
272936_194081,272924_194091,0.29192019,-3.837241,51.63115,-3.8374212,51.631237
272814_193668,272924_194091,8.158667,-3.838852,51.627407,-3.8374212,51.631237
267770_199379,267420_199554,7.526172,-3.9138467,51.677563,-3.9189723,51.679054
267857_199342,268186_199300,6.3448834,-3.9125752,51.67725,-3.9077902,51.67696
329456_189007,328395_187874,30.183168,-3.0198047,51.59547,-3.0348876,51.58515
329456_189007,330231_189414,16.319569,-3.0198047,51.59547,-3.0086994,51.599224
329456_189007,328395_187874,30.183168,-3.0198047,51.59547,-3.0348876,51.58515
329464_188991,328535_188118,24.74033,-3.019686,51.595325,-3.032917,51.58736
329464_188991,328535_188118,24.74033,-3.019686,51.595325,-3.032917,51.58736
329464_188991,330252_189404,16.58763,-3.019686,51.595325,-3.0083942,51.59914
396764_275266,396117_274646,17.438223,-2.0489552,52.375423,-2.058449,52.36985
396764_275266,396904_275570,6.248509,-2.0489552,52.375423,-2.0468924,52.37816
396764_275266,396885_275592,6.480032,-2.0489552,52.375423,-2.047185,52.378353
396117_274646,396764_275266,17.438223,-2.058449,52.36985,-2.0489552,52.375423
396117_274646,395550_274257,13.221599,-2.058449,52.36985,-2.0667782,52.36634
396785_275259,396115_274627,17.930908,-2.0486374,52.37536,-2.0584776,52.36968
396785_275259,396963_275552,6.466424,-2.0486374,52.37536,-2.0460384,52.378002
396785_275259,396916_275562,6.1664877,-2.0486374,52.37536,-2.046716,52.37809
396115_274627,396785_275259,17.930908,-2.0584776,52.36968,-2.0486374,52.37536
396115_274627,395566_274243,12.876738,-2.0584776,52.36968,-2.066543,52.366215
417785_270030,415630_270738,42.38976,-1.7404524,52.328075,-1.7720283,52.334507
417785_270030,419334_268875,36.959034,-1.7404524,52.328075,-1.7177893,52.31764
415630_270738,417785_270030,42.38976,-1.7720283,52.334507,-1.7404524,52.328075
415630_270738,415627_270738,0.07195479,-1.7720283,52.334507,-1.7720838,52.334515
414752_271193,415271_270856,11.582856,-1.7849065,52.33862,-1.7773043,52.335575
414752_271193,414083_271857,17.620535,-1.7849065,52.33862,-1.7946978,52.34461
415271_270856,414752_271193,11.582856,-1.7773043,52.335575,-1.7849065,52.33862
415271_270856,415627_270738,6.9960184,-1.7773043,52.335575,-1.7720838,52.334515
415271_270856,415616_270661,7.4314756,-1.7773043,52.335575,-1.7722354,52.333817
415624_270757,415107_270963,10.413125,-1.7721269,52.33468,-1.7797064,52.336544
415624_270757,415627_270756,0.06971785,-1.7721269,52.33468,-1.7720737,52.33467
415107_270963,415624_270757,10.413125,-1.7797064,52.336544,-1.7721269,52.33468
415107_270963,415587_270848,9.429805,-1.7797064,52.336544,-1.772667,52.335495
415107_270963,414761_271208,7.9213643,-1.7797064,52.336544,-1.7847737,52.338753
412630_272185,413059_272672,13.207245,-1.8160009,52.347595,-1.8096952,52.351963
412630_272185,411925_272191,13.179097,-1.8160009,52.347595,-1.8263633,52.34766
412630_272185,412885_272202,4.7475247,-1.8160009,52.347595,-1.81227,52.347736
413059_272672,412630_272185,13.207245,-1.8096952,52.351963,-1.8160009,52.347595
413059_272672,413155_273135,8.811106,-1.8096952,52.351963,-1.8082702,52.356117
413059_272672,413078_272476,3.685539,-1.8096952,52.351963,-1.8094263,52.350197
415627_270738,415271_270856,6.9960184,-1.7720838,52.334515,-1.7773043,52.335575
415627_270738,415630_270738,0.07195479,-1.7720838,52.334515,-1.7720283,52.334507
415627_270756,415624_270757,0.06971785,-1.7720737,52.33467,-1.7721269,52.33468
415627_270756,417787_270047,42.490234,-1.7720737,52.33467,-1.7404221,52.328228
425110_285664,427085_285556,36.903484,-1.6317941,52.468346,-1.60274,52.467274
425110_285664,424809_285704,5.6687694,-1.6317941,52.468346,-1.6362296,52.468716
427085_285556,425110_285664,36.903484,-1.60274,52.467274,-1.6317941,52.468346
427085_285556,429430_285859,44.153584,-1.60274,52.467274,-1.5681963,52.469875
427085_285556,429430_285859,44.153584,-1.60274,52.467274,-1.5681963,52.469875
429430_285859,427085_285556,44.153584,-1.5681963,52.469875,-1.60274,52.467274
429430_285859,427085_285556,44.153584,-1.5681963,52.469875,-1.60274,52.467274
429430_285859,430543_286042,21.087412,-1.5681963,52.469875,-1.551796,52.471462
427096_285574,429426_285877,43.873592,-1.6025766,52.467434,-1.5682536,52.47004
427096_285574,425118_285683,36.968544,-1.6025766,52.467434,-1.6316832,52.468513
427096_285574,429426_285877,43.873592,-1.6025766,52.467434,-1.5682536,52.47004
429426_285877,427096_285574,43.873592,-1.5682536,52.47004,-1.6025766,52.467434
429426_285877,427096_285574,43.873592,-1.5682536,52.47004,-1.6025766,52.467434
429426_285877,430547_286066,21.245302,-1.5682536,52.47004,-1.5517348,52.471676
340247_188801,341738_188028,31.348799,-2.864006,51.594868,-2.8423555,51.588074
340247_188801,339130_189230,22.314373,-2.864006,51.594868,-2.8802037,51.598606
341738_188028,340247_188801,31.348799,-2.8423555,51.588074,-2.864006,51.594868
341738_188028,341903_187940,3.4898071,-2.8423555,51.588074,-2.8399594,51.5873
341738_188028,341933_187980,3.781168,-2.8423555,51.588074,-2.839533,51.587666
366099_225851,365688_225673,8.390002,-2.4944475,51.93013,-2.5004067,51.928505
366099_225851,366798_226224,14.801808,-2.4944475,51.93013,-2.4843037,51.933533
365688_225673,366099_225851,8.390002,-2.5004067,51.928505,-2.4944475,51.93013
365688_225673,364116_225908,31.406027,-2.5004067,51.928505,-2.5232918,51.930515
365678_225685,366100_225866,8.602325,-2.5005534,51.92861,-2.4944344,51.930267
365678_225685,364115_225923,31.234156,-2.5005534,51.92861,-2.523308,51.930653
366100_225866,365678_225685,8.602325,-2.4944344,51.930267,-2.5005534,51.92861
366100_225866,366696_226176,12.520506,-2.4944344,51.930267,-2.4857967,51.933086
366696_226176,366100_225866,12.520506,-2.4857967,51.933086,-2.4944344,51.930267
366696_226176,366878_226306,4.184376,-2.4857967,51.933086,-2.483155,51.93427
366798_226224,366099_225851,14.801808,-2.4843037,51.933533,-2.4944475,51.93013
366798_226224,366891_226302,2.2451384,-2.4843037,51.933533,-2.482969,51.934235
366878_226306,366696_226176,4.184376,-2.483155,51.93427,-2.4857967,51.933086
366878_226306,368775_227841,46.288925,-2.483155,51.93427,-2.4557116,51.948177
366891_226302,366798_226224,2.2451384,-2.482969,51.934235,-2.4843037,51.933533
366891_226302,368787_227832,46.214733,-2.482969,51.934235,-2.4555361,51.948097
398531_286937,398827_286232,14.365978,-2.0230584,52.480354,-2.0186973,52.474014
398531_286937,398462_287190,4.8884516,-2.0230584,52.480354,-2.0240757,52.482628
